interaction,user_id,date
message_open,42,10/12/2024
career_fair,173,6/15/2024
career_fair,48,9/22/2024
apply_start_start,97,10/19/2024
application,67,1/7/2025
career_fair,152,4/20/2024
career_fair,23,7/14/2024
job_view,53,12/24/2024
job_view,120,1/22/2024
job_view,191,4/22/2024
page_view,1,11/16/2024
event,135,8/25/2024
page_view,49,12/28/2024
page_view,158,9/30/2024
apply_start_start,73,5/1/2024
event,1,1/24/2024
message_open,59,4/16/2024
application,25,5/7/2024
application,196,9/10/2024
application,47,1/22/2025
apply_start_start,27,10/15/2024
apply_start_start,148,1/6/2024
event,200,3/24/2024
page_view,10,10/10/2024
event,97,7/23/2024
career_fair,137,1/12/2024
event,128,3/4/2024
application,42,1/30/2025
job_view,15,9/27/2024
job_view,70,8/27/2024
message_open,131,6/6/2024
application,63,1/17/2024
job_view,159,6/15/2024
apply_start_start,74,7/27/2024
message_open,195,9/21/2024
career_fair,37,7/25/2024
page_view,183,6/16/2024
job_view,161,9/18/2024
job_view,174,12/20/2024
message_open,117,2/16/2024
event,113,8/20/2024
career_fair,188,4/12/2024
message_open,31,3/17/2024
message_open,167,12/6/2024
job_view,97,1/30/2025
career_fair,175,9/5/2024
message_open,192,1/21/2024
job_view,150,11/13/2024
page_view,160,11/20/2024
apply_start_start,136,4/3/2024
event,3,12/26/2024
career_fair,172,9/21/2024
job_view,79,8/29/2024
career_fair,21,5/14/2024
application,46,7/4/2024
page_view,74,1/15/2025
event,52,6/23/2024
event,35,9/3/2024
career_fair,194,11/11/2024
message_open,42,7/16/2024
career_fair,27,5/25/2024
apply_start_start,130,1/24/2025
page_view,58,3/4/2024
message_open,145,2/8/2024
job_view,110,2/1/2025
career_fair,42,9/15/2024
page_view,33,2/20/2025
page_view,7,10/15/2024
application,88,2/13/2024
apply_start_start,131,6/17/2024
job_view,84,8/12/2024
apply_start_start,147,6/1/2024
career_fair,59,4/9/2024
message_open,119,4/16/2024
apply_start_start,34,1/14/2025
message_open,152,6/25/2024
page_view,14,2/3/2024
apply_start_start,41,11/16/2024
event,58,1/21/2024
apply_start_start,82,8/26/2024
event,136,9/28/2024
career_fair,74,2/12/2025
application,73,7/11/2024
message_open,32,11/13/2024
application,103,12/19/2024
message_open,52,5/22/2024
apply_start_start,112,11/11/2024
message_open,158,10/13/2024
message_open,184,9/21/2024
event,120,12/22/2024
apply_start_start,171,1/1/2024
career_fair,83,7/27/2024
apply_start_start,43,11/29/2024
career_fair,25,8/24/2024
message_open,200,5/27/2024
page_view,97,9/13/2024
event,107,8/13/2024
apply_start_start,143,4/28/2024
event,131,10/18/2024
job_view,100,8/3/2024
career_fair,71,11/24/2024
message_open,60,5/26/2024
application,57,10/16/2024
career_fair,44,7/24/2024
application,82,1/3/2025
application,41,9/18/2024
apply_start_start,68,4/10/2024
apply_start_start,65,8/17/2024
event,61,5/12/2024
apply_start_start,176,1/24/2025
event,121,1/13/2024
page_view,20,9/12/2024
event,6,1/11/2024
event,200,7/14/2024
job_view,103,1/31/2025
apply_start_start,112,12/20/2024
career_fair,53,8/8/2024
event,152,10/18/2024
career_fair,130,7/27/2024
job_view,90,6/8/2024
event,78,7/12/2024
job_view,182,11/17/2024
job_view,145,1/26/2025
career_fair,13,2/15/2024
apply_start_start,139,1/9/2025
message_open,55,7/21/2024
application,137,9/10/2024
job_view,83,1/4/2024
message_open,100,9/27/2024
message_open,192,10/20/2024
message_open,150,4/13/2024
job_view,50,10/2/2024
page_view,114,5/11/2024
message_open,33,5/11/2024
page_view,155,10/11/2024
job_view,145,11/27/2024
event,79,6/14/2024
event,96,1/14/2024
job_view,58,3/31/2024
application,182,9/2/2024
application,117,3/14/2024
event,180,6/28/2024
application,73,10/13/2024
event,58,2/8/2024
job_view,27,6/3/2024
application,52,8/12/2024
message_open,108,1/4/2024
career_fair,61,8/16/2024
message_open,153,4/16/2024
message_open,152,5/19/2024
message_open,144,9/12/2024
apply_start_start,105,10/27/2024
page_view,48,11/20/2024
job_view,39,6/25/2024
application,48,9/26/2024
message_open,106,6/11/2024
page_view,37,12/7/2024
apply_start_start,43,1/16/2024
page_view,4,9/4/2024
job_view,119,12/14/2024
job_view,84,9/18/2024
page_view,30,3/18/2024
application,6,9/13/2024
application,91,9/18/2024
message_open,153,3/22/2024
page_view,106,11/26/2024
career_fair,13,5/6/2024
career_fair,182,1/12/2025
application,138,3/6/2024
message_open,6,3/2/2024
job_view,65,2/17/2025
page_view,151,10/4/2024
event,49,11/10/2024
career_fair,126,12/14/2024
apply_start_start,178,6/12/2024
message_open,132,6/6/2024
page_view,24,3/9/2024
application,56,7/22/2024
event,7,9/30/2024
event,171,3/2/2024
application,177,11/28/2024
career_fair,113,4/6/2024
event,148,1/7/2025
job_view,35,11/29/2024
application,176,4/24/2024
message_open,52,11/5/2024
career_fair,153,2/28/2025
message_open,159,1/30/2025
event,105,2/12/2024
page_view,48,10/16/2024
application,42,1/24/2025
event,68,11/19/2024
application,59,9/23/2024
message_open,50,1/6/2024
application,76,5/16/2024
event,56,6/22/2024
page_view,187,3/9/2024
job_view,38,10/12/2024
page_view,108,4/18/2024
apply_start_start,93,2/18/2025
apply_start_start,12,6/19/2024
application,8,6/7/2024
event,13,8/23/2024
page_view,103,5/20/2024
career_fair,137,1/8/2025
application,106,10/22/2024
apply_start_start,55,4/28/2024
application,46,2/26/2024
message_open,172,1/9/2024
page_view,67,1/4/2024
application,53,5/27/2024
career_fair,109,5/24/2024
apply_start_start,194,12/16/2024
event,87,4/26/2024
message_open,178,8/31/2024
application,140,7/1/2024
event,13,3/5/2024
page_view,83,6/10/2024
event,26,7/18/2024
application,33,11/16/2024
application,8,2/2/2024
apply_start_start,143,1/26/2025
career_fair,2,5/6/2024
job_view,94,2/23/2024
page_view,33,12/1/2024
job_view,174,6/1/2024
event,62,2/25/2025
career_fair,140,6/22/2024
job_view,47,3/6/2024
message_open,71,6/14/2024
job_view,69,12/17/2024
job_view,85,3/6/2024
message_open,33,2/12/2025
career_fair,48,2/13/2025
career_fair,58,12/29/2024
career_fair,27,8/31/2024
event,154,11/9/2024
message_open,26,12/1/2024
apply_start_start,100,7/20/2024
event,146,1/26/2025
job_view,26,1/29/2025
career_fair,179,5/26/2024
message_open,123,11/2/2024
application,94,4/14/2024
event,148,2/9/2024
application,120,7/6/2024
job_view,52,4/12/2024
career_fair,200,11/2/2024
job_view,117,1/16/2025
page_view,117,1/10/2024
job_view,120,3/29/2024
application,45,5/21/2024
event,5,6/24/2024
message_open,31,8/24/2024
event,198,1/14/2025
event,155,6/15/2024
job_view,80,9/9/2024
application,81,9/4/2024
message_open,97,1/27/2025
application,95,8/16/2024
page_view,4,7/31/2024
event,170,2/6/2024
page_view,50,12/24/2024
apply_start_start,143,3/14/2024
career_fair,83,4/14/2024
event,14,5/22/2024
application,12,1/12/2025
job_view,180,2/10/2025
page_view,86,8/2/2024
job_view,52,5/22/2024
career_fair,169,9/12/2024
career_fair,41,1/7/2025
page_view,5,11/30/2024
page_view,174,9/18/2024
event,47,4/18/2024
job_view,131,10/15/2024
page_view,103,9/27/2024
job_view,112,3/29/2024
event,161,11/30/2024
apply_start_start,47,12/10/2024
application,48,6/12/2024
application,122,11/3/2024
career_fair,24,7/5/2024
job_view,12,2/8/2025
message_open,103,1/23/2024
message_open,115,3/10/2024
job_view,7,2/19/2025
job_view,155,2/14/2024
career_fair,43,8/21/2024
page_view,80,11/9/2024
apply_start_start,108,1/23/2024
page_view,96,10/3/2024
message_open,34,5/29/2024
page_view,100,4/6/2024
job_view,140,1/7/2025
message_open,193,5/28/2024
career_fair,15,7/8/2024
career_fair,31,9/26/2024
job_view,14,4/14/2024
job_view,160,2/23/2024
event,110,6/20/2024
apply_start_start,107,10/14/2024
event,104,8/26/2024
page_view,178,11/2/2024
message_open,118,3/24/2024
career_fair,23,7/24/2024
event,197,6/7/2024
application,85,10/20/2024
application,126,6/14/2024
job_view,127,4/4/2024
career_fair,110,12/14/2024
career_fair,153,2/17/2025
page_view,16,4/13/2024
apply_start_start,163,10/10/2024
career_fair,156,1/27/2024
job_view,140,5/6/2024
career_fair,57,5/14/2024
career_fair,22,12/10/2024
job_view,30,12/23/2024
application,141,2/19/2025
career_fair,97,2/10/2024
career_fair,42,5/18/2024
event,21,2/19/2024
job_view,35,3/19/2024
event,130,6/11/2024
job_view,161,6/6/2024
event,32,10/28/2024
application,111,11/10/2024
job_view,117,1/8/2024
application,197,8/25/2024
application,51,12/27/2024
application,20,8/7/2024
application,19,2/7/2025
page_view,14,2/14/2024
apply_start_start,110,8/21/2024
event,68,1/4/2024
page_view,154,7/21/2024
career_fair,40,1/19/2024
message_open,120,11/10/2024
career_fair,17,5/20/2024
page_view,26,2/25/2025
job_view,148,3/29/2024
apply_start_start,8,4/3/2024
page_view,64,1/19/2025
page_view,170,7/4/2024
apply_start_start,169,2/7/2024
application,116,8/6/2024
event,172,5/3/2024
page_view,15,4/30/2024
page_view,170,1/19/2024
message_open,87,1/19/2025
career_fair,154,4/25/2024
apply_start_start,150,11/21/2024
career_fair,174,5/11/2024
event,24,2/6/2024
page_view,84,1/25/2024
message_open,65,10/30/2024
career_fair,172,3/26/2024
message_open,137,1/14/2024
application,187,9/3/2024
event,34,6/17/2024
event,173,7/4/2024
page_view,133,1/31/2025
page_view,35,5/11/2024
career_fair,96,7/6/2024
apply_start_start,92,2/18/2025
message_open,187,5/19/2024
event,156,9/15/2024
page_view,107,2/16/2025
application,81,2/4/2025
message_open,24,12/5/2024
event,161,10/15/2024
career_fair,142,12/25/2024
career_fair,86,2/29/2024
job_view,11,2/17/2025
job_view,90,5/7/2024
job_view,144,2/16/2024
career_fair,143,7/23/2024
page_view,78,1/8/2025
career_fair,172,3/14/2024
apply_start_start,26,6/27/2024
job_view,193,2/16/2024
event,76,2/28/2024
page_view,124,6/25/2024
apply_start_start,101,9/6/2024
career_fair,44,6/4/2024
page_view,75,12/19/2024
career_fair,96,12/16/2024
apply_start_start,3,2/16/2024
apply_start_start,101,12/21/2024
apply_start_start,153,6/14/2024
career_fair,34,2/11/2025
application,139,2/14/2025
job_view,23,8/16/2024
message_open,111,4/23/2024
job_view,125,9/28/2024
career_fair,39,11/5/2024
job_view,4,1/22/2024
job_view,8,11/4/2024
page_view,146,7/17/2024
message_open,57,8/23/2024
apply_start_start,197,11/20/2024
event,107,8/31/2024
career_fair,153,2/17/2024
apply_start_start,181,7/5/2024
job_view,39,10/6/2024
career_fair,109,4/12/2024
apply_start_start,37,9/24/2024
job_view,51,10/20/2024
message_open,30,1/17/2024
page_view,40,4/14/2024
career_fair,178,12/25/2024
application,184,7/10/2024
page_view,5,7/3/2024
application,74,10/17/2024
application,23,12/31/2024
event,148,11/7/2024
message_open,62,6/19/2024
apply_start_start,63,1/20/2024
career_fair,61,1/31/2024
message_open,165,6/27/2024
message_open,152,5/29/2024
page_view,75,6/19/2024
event,147,11/16/2024
career_fair,146,4/28/2024
apply_start_start,102,10/4/2024
message_open,154,10/6/2024
apply_start_start,115,1/30/2024
application,140,3/24/2024
page_view,50,2/14/2024
apply_start_start,42,6/28/2024
apply_start_start,175,9/4/2024
message_open,107,7/2/2024
career_fair,136,10/12/2024
job_view,151,11/1/2024
message_open,112,12/20/2024
page_view,105,1/17/2025
message_open,200,11/3/2024
message_open,173,10/25/2024
page_view,196,4/3/2024
page_view,126,4/4/2024
page_view,32,5/28/2024
career_fair,121,5/17/2024
job_view,84,7/13/2024
page_view,30,7/24/2024
job_view,125,6/1/2024
application,91,11/17/2024
event,60,3/30/2024
application,141,7/9/2024
message_open,2,5/9/2024
message_open,18,6/25/2024
career_fair,10,1/27/2024
apply_start_start,139,4/18/2024
apply_start_start,96,9/3/2024
career_fair,68,3/25/2024
career_fair,122,12/11/2024
page_view,186,8/9/2024
job_view,197,1/20/2025
career_fair,66,10/16/2024
apply_start_start,57,5/3/2024
career_fair,104,1/10/2024
page_view,110,11/26/2024
apply_start_start,140,2/9/2025
page_view,35,4/16/2024
event,159,3/11/2024
event,94,5/2/2024
message_open,146,12/11/2024
message_open,170,10/2/2024
application,67,12/12/2024
application,12,8/19/2024
message_open,37,2/24/2024
event,177,8/20/2024
message_open,24,2/17/2025
job_view,168,5/28/2024
career_fair,106,5/3/2024
apply_start_start,191,4/9/2024
application,6,6/17/2024
career_fair,49,2/12/2024
page_view,72,11/27/2024
apply_start_start,130,9/6/2024
page_view,193,3/18/2024
event,184,2/12/2025
career_fair,166,1/21/2024
apply_start_start,171,10/1/2024
application,42,2/5/2025
page_view,52,3/1/2024
message_open,176,2/29/2024
page_view,106,6/8/2024
page_view,119,4/15/2024
career_fair,114,12/22/2024
apply_start_start,63,10/6/2024
page_view,195,2/8/2024
event,129,10/15/2024
application,47,10/15/2024
career_fair,155,2/22/2025
message_open,51,8/31/2024
job_view,148,2/12/2025
event,119,12/14/2024
message_open,185,1/22/2025
job_view,53,2/21/2025
apply_start_start,4,5/4/2024
application,181,11/8/2024
event,49,3/27/2024
message_open,198,12/1/2024
application,156,4/22/2024
career_fair,91,8/3/2024
message_open,44,1/27/2025
application,192,8/31/2024
apply_start_start,147,7/7/2024
application,66,2/26/2025
message_open,152,11/30/2024
message_open,115,4/15/2024
job_view,133,1/10/2024
career_fair,95,8/1/2024
event,44,3/2/2024
page_view,174,6/18/2024
message_open,137,10/25/2024
event,125,11/14/2024
job_view,93,11/20/2024
page_view,119,11/22/2024
career_fair,110,5/20/2024
apply_start_start,119,11/1/2024
page_view,190,1/16/2025
page_view,184,8/27/2024
page_view,30,10/17/2024
event,146,11/9/2024
message_open,29,12/13/2024
apply_start_start,199,3/18/2024
message_open,123,3/20/2024
career_fair,160,7/14/2024
event,189,5/23/2024
page_view,109,3/10/2024
apply_start_start,68,4/25/2024
application,129,11/7/2024
message_open,53,9/17/2024
career_fair,18,9/30/2024
career_fair,92,9/4/2024
job_view,152,4/30/2024
message_open,96,2/3/2025
apply_start_start,20,6/11/2024
application,40,3/6/2024
application,131,2/13/2025
job_view,159,1/21/2024
event,30,7/11/2024
apply_start_start,11,5/19/2024
apply_start_start,71,12/19/2024
career_fair,58,1/25/2025
career_fair,104,1/12/2024
event,90,2/6/2024
job_view,84,11/6/2024
application,176,2/22/2025
event,7,5/15/2024
career_fair,43,3/24/2024
message_open,27,2/19/2024
event,198,3/19/2024
apply_start_start,158,8/30/2024
job_view,13,9/13/2024
application,12,12/8/2024
career_fair,115,3/13/2024
page_view,84,4/12/2024
apply_start_start,178,3/14/2024
page_view,170,1/2/2024
event,99,11/10/2024
page_view,186,2/4/2025
page_view,120,2/9/2024
job_view,107,7/15/2024
apply_start_start,35,6/7/2024
apply_start_start,124,6/8/2024
apply_start_start,196,1/20/2025
page_view,114,12/14/2024
event,32,9/20/2024
page_view,137,10/6/2024
message_open,18,7/6/2024
event,184,4/17/2024
message_open,166,2/18/2025
apply_start_start,25,9/3/2024
career_fair,61,10/2/2024
career_fair,20,6/3/2024
apply_start_start,91,11/23/2024
event,9,1/9/2024
event,88,10/11/2024
job_view,97,12/20/2024
career_fair,111,8/26/2024
job_view,58,8/23/2024
job_view,189,4/30/2024
message_open,140,11/6/2024
page_view,62,8/3/2024
message_open,44,7/11/2024
event,102,5/4/2024
application,115,8/3/2024
apply_start_start,158,3/19/2024
apply_start_start,160,10/21/2024
page_view,36,4/9/2024
apply_start_start,57,11/10/2024
event,105,6/10/2024
application,167,4/21/2024
career_fair,62,5/9/2024
job_view,147,4/16/2024
message_open,11,6/19/2024
page_view,168,2/21/2024
application,130,5/15/2024
event,116,1/10/2025
event,177,10/5/2024
apply_start_start,80,5/19/2024
apply_start_start,13,2/22/2025
application,125,6/17/2024
application,96,4/21/2024
message_open,29,8/2/2024
page_view,101,1/10/2025
apply_start_start,1,1/19/2024
application,164,10/30/2024
message_open,50,8/16/2024
job_view,198,2/25/2025
page_view,116,4/19/2024
message_open,32,11/30/2024
application,61,9/16/2024
apply_start_start,130,11/24/2024
job_view,39,7/9/2024
application,156,1/19/2024
page_view,133,2/28/2025
application,12,6/25/2024
event,185,5/28/2024
page_view,121,10/22/2024
application,8,11/11/2024
career_fair,75,2/8/2025
apply_start_start,87,9/6/2024
event,137,10/19/2024
message_open,148,5/6/2024
job_view,30,11/7/2024
application,75,2/25/2025
career_fair,171,6/1/2024
message_open,55,7/9/2024
apply_start_start,187,12/21/2024
career_fair,89,1/29/2024
message_open,8,4/28/2024
apply_start_start,48,5/22/2024
event,57,12/30/2024
event,26,7/12/2024
career_fair,176,4/21/2024
message_open,52,3/27/2024
application,192,10/16/2024
event,50,9/15/2024
page_view,144,1/20/2024
career_fair,113,8/31/2024
job_view,182,11/10/2024
career_fair,106,2/6/2025
message_open,81,7/9/2024
message_open,17,2/3/2025
message_open,125,8/21/2024
event,19,10/14/2024
application,74,6/22/2024
apply_start_start,96,10/1/2024
application,77,3/14/2024
career_fair,60,1/29/2024
career_fair,68,11/12/2024
page_view,54,9/16/2024
job_view,14,10/28/2024
apply_start_start,135,7/20/2024
job_view,191,1/23/2024
event,65,10/27/2024
application,25,11/29/2024
event,168,8/27/2024
message_open,66,10/31/2024
event,73,3/10/2024
message_open,95,8/8/2024
page_view,18,4/10/2024
page_view,4,9/11/2024
job_view,149,2/21/2025
job_view,27,6/20/2024
application,13,7/28/2024
event,35,10/2/2024
application,133,9/25/2024
apply_start_start,144,2/15/2024
page_view,56,2/7/2024
message_open,107,4/21/2024
career_fair,55,5/27/2024
career_fair,156,3/23/2024
apply_start_start,131,2/24/2024
apply_start_start,29,1/16/2024
event,100,4/1/2024
page_view,128,6/28/2024
event,182,1/23/2025
career_fair,100,2/22/2024
job_view,51,2/7/2025
job_view,22,5/16/2024
event,177,4/7/2024
job_view,88,5/30/2024
application,149,8/6/2024
job_view,45,7/19/2024
job_view,187,2/17/2025
message_open,122,1/10/2025
career_fair,176,3/18/2024
job_view,10,1/13/2024
message_open,61,7/27/2024
page_view,53,2/7/2024
page_view,86,6/1/2024
career_fair,53,12/4/2024
page_view,57,4/3/2024
page_view,136,4/10/2024
message_open,91,8/4/2024
apply_start_start,53,5/30/2024
event,174,5/5/2024
event,65,5/4/2024
application,139,12/23/2024
application,73,8/16/2024
career_fair,90,8/29/2024
page_view,144,4/15/2024
event,19,2/9/2025
page_view,109,1/20/2025
apply_start_start,85,2/13/2024
event,139,3/20/2024
job_view,72,8/11/2024
application,59,9/13/2024
page_view,177,8/27/2024
career_fair,135,6/2/2024
application,80,5/4/2024
message_open,191,6/28/2024
job_view,124,2/8/2024
message_open,73,8/16/2024
event,187,1/29/2025
career_fair,10,12/15/2024
page_view,91,3/20/2024
application,72,1/12/2025
application,192,3/26/2024
job_view,39,2/25/2025
page_view,105,1/1/2025
application,181,12/12/2024
application,166,11/5/2024
application,30,2/5/2024
message_open,93,11/21/2024
apply_start_start,25,3/9/2024
page_view,124,1/29/2025
career_fair,163,3/30/2024
page_view,139,5/31/2024
career_fair,20,6/25/2024
page_view,11,5/26/2024
career_fair,7,12/16/2024
career_fair,179,3/25/2024
career_fair,21,10/17/2024
job_view,179,4/23/2024
job_view,60,10/1/2024
career_fair,79,5/1/2024
apply_start_start,85,6/18/2024
application,137,12/9/2024
career_fair,121,6/24/2024
event,183,1/4/2024
job_view,63,1/28/2025
page_view,199,12/27/2024
career_fair,21,5/19/2024
message_open,27,10/20/2024
event,150,8/27/2024
job_view,182,1/26/2024
page_view,36,4/11/2024
event,160,1/8/2025
message_open,161,9/28/2024
career_fair,56,1/28/2024
career_fair,48,4/8/2024
message_open,174,7/27/2024
message_open,136,12/1/2024
page_view,81,2/18/2024
career_fair,106,9/15/2024
career_fair,160,11/3/2024
event,127,12/15/2024
job_view,32,2/23/2024
apply_start_start,184,1/8/2025
event,98,2/16/2024
page_view,68,2/15/2025
job_view,66,11/7/2024
application,144,10/28/2024
event,134,7/12/2024
job_view,91,11/5/2024
career_fair,153,2/5/2024
job_view,72,9/5/2024
job_view,69,7/30/2024
apply_start_start,111,2/20/2025
event,60,8/7/2024
page_view,171,4/20/2024
page_view,157,1/31/2025
message_open,178,7/29/2024
page_view,172,12/3/2024
job_view,167,2/9/2025
apply_start_start,3,3/31/2024
page_view,157,7/23/2024
apply_start_start,191,9/13/2024
career_fair,17,9/25/2024
job_view,23,12/29/2024
career_fair,15,6/1/2024
page_view,171,3/11/2024
page_view,95,10/1/2024
event,128,5/23/2024
apply_start_start,30,8/14/2024
apply_start_start,28,5/17/2024
event,70,8/6/2024
career_fair,107,8/4/2024
event,190,7/30/2024
message_open,176,3/20/2024
apply_start_start,91,8/12/2024
page_view,69,6/13/2024
page_view,97,5/2/2024
apply_start_start,144,8/20/2024
event,154,7/17/2024
apply_start_start,27,9/28/2024
apply_start_start,51,1/30/2025
apply_start_start,51,8/11/2024
apply_start_start,117,11/10/2024
page_view,140,7/31/2024
message_open,57,4/15/2024
page_view,120,8/28/2024
job_view,137,1/1/2025
event,114,1/17/2025
event,54,2/11/2024
event,180,11/22/2024
career_fair,77,4/22/2024
apply_start_start,54,9/4/2024
job_view,171,1/8/2025
application,88,11/4/2024
application,142,2/19/2024
career_fair,127,9/16/2024
page_view,153,2/19/2025
page_view,84,8/9/2024
event,43,1/17/2024
event,114,3/12/2024
job_view,42,8/13/2024
apply_start_start,25,3/13/2024
job_view,58,3/28/2024
event,106,11/28/2024
apply_start_start,146,1/18/2025
job_view,187,2/20/2025
message_open,13,11/5/2024
apply_start_start,19,3/11/2024
application,70,2/16/2025
application,8,6/17/2024
application,141,12/13/2024
event,118,10/2/2024
application,154,6/27/2024
message_open,186,10/20/2024
job_view,187,10/5/2024
career_fair,42,12/3/2024
application,14,2/28/2025
career_fair,129,8/2/2024
apply_start_start,90,10/28/2024
career_fair,76,3/9/2024
page_view,67,12/28/2024
career_fair,139,9/4/2024
apply_start_start,17,8/11/2024
event,7,5/17/2024
apply_start_start,88,1/21/2025
career_fair,185,5/16/2024
page_view,78,1/28/2024
career_fair,88,3/24/2024
event,25,6/27/2024
page_view,12,8/14/2024
message_open,103,1/31/2025
apply_start_start,128,7/19/2024
job_view,108,12/8/2024
event,141,12/3/2024
career_fair,51,2/2/2025
career_fair,20,6/21/2024
page_view,57,1/24/2024
job_view,107,1/2/2024
page_view,74,12/16/2024
page_view,38,8/17/2024
event,22,1/15/2024
job_view,190,5/18/2024
event,45,2/8/2024
apply_start_start,30,2/18/2025
application,65,5/12/2024
apply_start_start,26,8/20/2024
message_open,56,5/29/2024
page_view,172,10/2/2024
job_view,48,3/23/2024
page_view,87,2/5/2025
career_fair,157,11/28/2024
message_open,53,11/8/2024
job_view,169,2/11/2025
message_open,66,3/22/2024
event,150,12/11/2024
message_open,118,10/4/2024
page_view,50,8/18/2024
page_view,108,7/25/2024
apply_start_start,5,6/2/2024
event,94,6/2/2024
career_fair,93,3/9/2024
event,22,1/11/2024
message_open,16,9/26/2024
job_view,24,9/22/2024
message_open,64,11/15/2024
apply_start_start,187,3/28/2024
message_open,19,10/10/2024
career_fair,18,9/26/2024
message_open,118,6/14/2024
event,183,7/18/2024
event,101,8/24/2024
application,158,2/6/2025
message_open,120,5/3/2024
apply_start_start,90,7/2/2024
career_fair,103,9/21/2024
job_view,179,2/17/2025
application,175,6/15/2024
apply_start_start,196,2/8/2024
apply_start_start,94,7/29/2024
application,3,6/18/2024
job_view,162,1/27/2025
application,98,4/15/2024
event,97,8/15/2024
page_view,86,11/4/2024
page_view,105,1/26/2025
career_fair,97,1/16/2025
event,54,11/18/2024
apply_start_start,110,12/24/2024
career_fair,122,2/11/2024
message_open,122,4/30/2024
application,91,2/11/2025
career_fair,157,2/3/2025
event,164,1/13/2024
job_view,64,8/4/2024
message_open,97,8/19/2024
page_view,169,5/11/2024
apply_start_start,34,3/29/2024
apply_start_start,47,2/10/2024
career_fair,113,2/29/2024
job_view,37,8/29/2024
page_view,97,2/15/2024
job_view,107,9/27/2024
message_open,172,2/5/2025
application,18,9/28/2024
message_open,161,1/1/2024
message_open,129,11/7/2024
career_fair,150,6/27/2024
job_view,47,6/3/2024
apply_start_start,157,1/14/2024
event,139,11/8/2024
apply_start_start,129,1/1/2025
career_fair,172,2/24/2025
apply_start_start,113,9/16/2024
message_open,126,7/11/2024
apply_start_start,116,2/12/2024
job_view,137,1/17/2025
event,91,1/19/2024
page_view,154,12/12/2024
job_view,104,8/21/2024
application,74,12/13/2024
application,23,2/28/2025
application,101,11/2/2024
application,28,10/1/2024
apply_start_start,12,7/21/2024
application,178,4/9/2024
page_view,50,11/1/2024
career_fair,116,11/4/2024
page_view,153,3/13/2024
page_view,74,12/2/2024
job_view,71,1/16/2025
career_fair,110,4/14/2024
apply_start_start,98,12/22/2024
page_view,36,12/3/2024
message_open,111,6/19/2024
application,14,6/24/2024
application,195,6/28/2024
page_view,131,11/18/2024
message_open,143,5/1/2024
message_open,179,1/28/2024
career_fair,111,2/23/2025
event,176,6/4/2024
event,17,2/16/2025
message_open,161,1/2/2024
apply_start_start,13,11/16/2024
career_fair,78,7/15/2024
application,12,7/13/2024
job_view,135,11/20/2024
message_open,26,7/30/2024
application,133,3/8/2024
event,65,9/2/2024
application,93,3/19/2024
message_open,11,1/2/2024
page_view,105,12/5/2024
application,154,2/27/2025
page_view,13,2/7/2024
event,73,2/19/2024
apply_start_start,43,10/19/2024
application,180,6/8/2024
message_open,41,10/27/2024
event,146,11/10/2024
career_fair,60,7/21/2024
event,104,2/3/2024
career_fair,108,9/12/2024
page_view,66,8/28/2024
job_view,199,4/29/2024
message_open,109,2/24/2024
page_view,55,3/7/2024
career_fair,166,9/23/2024
message_open,3,9/29/2024
application,32,8/24/2024
page_view,148,1/5/2025
message_open,20,12/17/2024
page_view,153,10/30/2024
apply_start_start,67,4/19/2024
page_view,122,3/24/2024
application,134,7/13/2024
event,167,3/15/2024
career_fair,128,7/9/2024
message_open,114,10/18/2024
event,22,5/13/2024
career_fair,1,9/19/2024
event,127,5/12/2024
event,110,2/16/2025
job_view,29,7/7/2024
job_view,176,7/6/2024
career_fair,99,2/28/2025
page_view,177,2/12/2024
application,29,11/10/2024
job_view,117,8/16/2024
apply_start_start,126,3/30/2024
message_open,23,8/26/2024
job_view,106,9/11/2024
message_open,30,6/28/2024
event,175,10/30/2024
page_view,66,6/20/2024
event,73,8/22/2024
event,65,11/14/2024
job_view,86,11/15/2024
apply_start_start,124,11/25/2024
apply_start_start,130,5/23/2024
message_open,193,9/5/2024
application,61,1/17/2024
job_view,33,5/6/2024
job_view,21,4/17/2024
career_fair,66,4/16/2024
career_fair,3,3/14/2024
event,92,9/26/2024
career_fair,58,9/10/2024
application,193,1/13/2025
application,97,9/3/2024
application,13,1/7/2025
event,81,1/7/2024
career_fair,47,8/12/2024
page_view,125,12/19/2024
apply_start_start,61,4/24/2024
page_view,189,2/26/2024
message_open,185,11/24/2024
event,184,1/18/2024
application,69,3/22/2024
job_view,103,5/24/2024
application,143,2/15/2025
page_view,63,4/17/2024
apply_start_start,34,3/27/2024
apply_start_start,39,12/1/2024
career_fair,175,1/22/2024
job_view,38,4/26/2024
job_view,5,8/9/2024
application,174,10/31/2024
event,179,2/9/2024
application,146,2/9/2024
message_open,1,3/7/2024
message_open,81,1/4/2025
message_open,63,1/21/2024
career_fair,6,2/19/2024
apply_start_start,138,9/9/2024
application,35,8/18/2024
application,119,2/1/2025
page_view,77,12/14/2024
page_view,157,12/28/2024
career_fair,100,1/30/2025
page_view,86,6/17/2024
page_view,145,1/20/2025
page_view,20,6/18/2024
job_view,135,10/28/2024
career_fair,82,4/5/2024
application,3,2/21/2024
message_open,50,8/7/2024
application,198,9/27/2024
message_open,145,5/17/2024
career_fair,64,12/31/2024
page_view,187,5/23/2024
page_view,148,10/7/2024
job_view,33,4/17/2024
job_view,144,5/23/2024
message_open,156,2/16/2025
